client_no,age,gender,edu,marital,card_type
5078,52,F,Graduate,Single,Blue
5079,49,F,Uneducated,Single,Blue
5080,65,M,Unknown,Single,Blue
5081,45,F,Uneducated,Married,Blue
5082,55,F,Unknown,Married,Blue
5083,42,M,College,Single,Blue
5084,39,F,Graduate,Single,Blue
5085,44,M,Uneducated,Married,Blue
5086,50,M,Doctorate,Married,Blue
5087,36,F,High School,Single,Blue
5088,48,F,Unknown,Single,Blue
5089,41,F,Graduate,Married,Blue
5090,47,M,Graduate,Unknown,Blue
5091,29,F,High School,Single,Blue
5092,43,F,Unknown,Single,Blue
5093,52,M,Uneducated,Married,Blue
5094,44,M,Uneducated,Married,Blue
5095,50,M,Graduate,Married,Blue
5096,51,M,Graduate,Married,Blue
5097,47,F,Unknown,Married,Blue
5098,26,M,Graduate,Single,Blue
5099,36,M,High School,Married,Blue
5100,60,F,Graduate,Single,Blue
5101,41,F,Graduate,Married,Blue
5102,48,F,Graduate,Married,Silver
5103,44,F,College,Married,Blue
5104,44,F,Uneducated,Single,Blue
5105,50,F,Uneducated,Single,Blue
5106,46,F,Post-Graduate,Single,Blue
5107,55,M,Graduate,Married,Blue
5108,62,F,Unknown,Married,Blue
5109,60,F,Graduate,Married,Blue
5110,45,F,Graduate,Married,Blue
5111,53,F,Uneducated,Single,Blue
5112,52,F,Graduate,Unknown,Blue
5113,61,M,High School,Divorced,Blue
5114,52,F,College,Single,Blue
5115,59,M,College,Married,Blue
5116,45,M,College,Divorced,Blue
5117,33,F,Graduate,Married,Blue
5118,40,M,Graduate,Single,Blue
5119,58,M,Graduate,Married,Blue
5120,42,M,Uneducated,Single,Blue
5121,52,M,High School,Single,Blue
5122,47,F,Graduate,Married,Blue
5123,38,M,Uneducated,Unknown,Blue
5124,50,M,Uneducated,Single,Blue
5125,31,M,Post-Graduate,Married,Blue
5126,53,F,Graduate,Unknown,Blue
5127,41,F,Graduate,Married,Blue
5128,54,M,College,Married,Blue
5129,50,M,Unknown,Single,Blue
5130,44,F,High School,Married,Blue
5131,49,F,Graduate,Married,Blue
5132,40,M,Graduate,Married,Blue
5133,46,M,Uneducated,Divorced,Blue
5134,39,F,Graduate,Married,Blue
5135,53,F,Unknown,Single,Blue
5136,36,F,Uneducated,Single,Blue
5137,49,M,Graduate,Married,Blue
5138,51,M,Post-Graduate,Married,Blue
5139,43,M,Graduate,Single,Silver
5140,40,M,College,Divorced,Blue
5141,41,F,High School,Single,Blue
5142,37,F,Graduate,Married,Blue
5143,42,M,Uneducated,Unknown,Blue
5144,50,M,Uneducated,Married,Blue
5145,40,F,Unknown,Divorced,Blue
5146,56,F,Graduate,Single,Blue
5147,55,F,Post-Graduate,Married,Blue
5148,44,F,High School,Single,Blue
5149,49,F,Uneducated,Married,Gold
5150,61,F,High School,Married,Blue
5151,41,F,Unknown,Married,Blue
5152,43,M,Unknown,Single,Blue
5153,38,M,College,Single,Blue
5154,42,M,Unknown,Married,Blue
5155,41,M,Uneducated,Married,Blue
5156,57,M,Graduate,Married,Blue
5157,53,F,Graduate,Single,Blue
5158,56,M,College,Married,Blue
5159,32,M,Graduate,Married,Blue
5160,58,M,Graduate,Divorced,Blue
5161,44,F,Post-Graduate,Unknown,Blue
5162,52,M,Uneducated,Single,Blue
5163,58,F,College,Married,Blue
5164,47,M,Unknown,Married,Blue
5165,49,M,High School,Single,Blue
5166,46,M,Graduate,Single,Blue
5167,51,M,Graduate,Divorced,Blue
5168,44,F,High School,Married,Blue
5169,50,F,High School,Married,Blue
5170,41,F,Doctorate,Single,Blue
5171,46,M,Uneducated,Married,Blue
5172,51,F,Graduate,Married,Blue
5173,46,F,Graduate,Married,Blue
5174,55,M,College,Married,Blue
5175,37,M,Graduate,Single,Blue
5176,42,F,Post-Graduate,Married,Blue
5177,41,F,Graduate,Married,Blue
5178,42,F,Uneducated,Married,Blue
5179,44,F,Graduate,Married,Blue
5180,53,F,Uneducated,Married,Blue
5181,42,F,Unknown,Married,Blue
5182,65,F,Uneducated,Single,Blue
5183,30,F,Graduate,Single,Blue
5184,48,F,High School,Married,Blue
5185,34,F,Uneducated,Single,Blue
5186,53,F,Unknown,Married,Blue
5187,52,F,Graduate,Single,Blue
5188,44,F,Unknown,Unknown,Gold
5189,45,M,Graduate,Divorced,Blue
5190,48,M,Uneducated,Married,Blue
5191,60,M,Uneducated,Single,Blue
5192,48,F,Graduate,Single,Blue
5193,54,M,Graduate,Single,Blue
5194,57,M,High School,Married,Blue
5195,47,F,Uneducated,Single,Blue
5196,49,M,College,Married,Blue
5197,47,M,Graduate,Unknown,Blue
5198,48,F,College,Single,Blue
5199,45,F,Unknown,Single,Gold
5200,43,M,Uneducated,Married,Blue
5201,39,M,High School,Married,Blue
5202,45,F,High School,Married,Blue
5203,54,F,Unknown,Married,Blue
5204,48,M,Graduate,Married,Blue
5205,58,M,Graduate,Single,Blue
5206,56,M,Graduate,Single,Silver
5207,38,F,Graduate,Married,Blue
5208,51,M,College,Married,Blue
5209,45,M,Graduate,Single,Blue
5210,36,M,Graduate,Single,Blue
5211,48,M,Post-Graduate,Divorced,Blue
5212,36,F,Graduate,Married,Blue
5213,53,M,Graduate,Single,Blue
5214,59,F,High School,Married,Blue
5215,30,F,Graduate,Divorced,Blue
5216,45,F,Uneducated,Married,Blue
5217,45,F,High School,Married,Blue
5218,44,F,Unknown,Divorced,Blue
5219,29,M,High School,Married,Blue
5220,47,F,Uneducated,Single,Blue
5221,50,M,Graduate,Married,Silver
5222,48,F,Post-Graduate,Married,Silver
5223,54,M,Uneducated,Married,Blue
5224,35,M,College,Single,Blue
5225,52,F,Graduate,Single,Blue
5226,44,M,High School,Single,Silver
5227,49,F,College,Married,Blue
5228,36,F,Unknown,Married,Blue
5229,60,M,College,Unknown,Blue
5230,43,F,Unknown,Married,Blue
5231,44,F,Unknown,Single,Blue
5232,42,M,Graduate,Single,Silver
5233,31,M,Unknown,Married,Blue
5234,46,M,Graduate,Married,Blue
5235,52,F,High School,Single,Blue
5236,44,F,Unknown,Married,Blue
5237,59,F,High School,Single,Blue
5238,40,M,High School,Single,Blue
5239,42,M,High School,Married,Blue
5240,41,M,High School,Married,Blue
5241,36,F,Graduate,Married,Blue
5242,43,M,Unknown,Married,Gold
5243,48,M,Graduate,Married,Blue
5244,50,F,Graduate,Single,Blue
5245,49,F,Graduate,Divorced,Blue
5246,50,M,Unknown,Divorced,Blue
5247,53,F,Doctorate,Married,Blue
5248,51,M,Uneducated,Married,Blue
5249,54,F,Uneducated,Single,Blue
5250,49,M,High School,Unknown,Blue
5251,47,M,Uneducated,Married,Blue
5252,60,F,College,Married,Blue
5253,39,M,Uneducated,Single,Blue
5254,40,F,High School,Single,Blue
5255,57,F,Graduate,Divorced,Blue
5256,57,M,Unknown,Divorced,Blue
5257,50,F,Graduate,Married,Gold
5258,49,F,Graduate,Married,Blue
5259,38,F,Graduate,Single,Blue
5260,52,F,High School,Divorced,Blue
5261,47,M,College,Married,Blue
5262,45,F,Graduate,Unknown,Blue
5263,50,F,Graduate,Married,Blue
5264,49,M,High School,Married,Blue
5265,50,M,College,Single,Blue
5266,49,F,Post-Graduate,Married,Blue
5267,50,M,Post-Graduate,Unknown,Gold
5268,59,F,Graduate,Single,Silver
5269,48,M,Unknown,Single,Blue
5270,57,F,High School,Divorced,Blue
5271,39,M,Uneducated,Married,Blue
5272,56,F,Uneducated,Married,Blue
5273,35,M,Graduate,Married,Blue
5274,43,M,Graduate,Single,Blue
5275,40,M,Graduate,Married,Blue
5276,26,M,College,Unknown,Blue
5277,48,F,Uneducated,Married,Blue
5278,42,M,Graduate,Unknown,Blue
5279,41,M,College,Single,Blue
5280,52,M,Graduate,Divorced,Silver
5281,39,M,Unknown,Single,Silver
5282,51,F,High School,Married,Blue
5283,52,M,Doctorate,Single,Silver
5284,38,F,College,Unknown,Blue
5285,31,F,Graduate,Single,Blue
5286,47,M,College,Single,Blue
5287,60,F,Unknown,Single,Blue
5288,43,F,College,Single,Blue
5289,49,F,High School,Divorced,Blue
5290,59,F,Unknown,Married,Blue
5291,37,M,High School,Unknown,Blue
5292,50,M,Graduate,Single,Blue
5293,38,M,Uneducated,Married,Blue
5294,42,M,Graduate,Married,Blue
5295,30,M,Post-Graduate,Divorced,Blue
5296,50,F,High School,Married,Blue
5297,56,F,Uneducated,Married,Blue
5298,57,M,College,Unknown,Blue
5299,45,M,Graduate,Married,Blue
5300,42,M,Uneducated,Divorced,Blue
5301,55,F,Graduate,Single,Blue
5302,41,M,High School,Single,Blue
5303,40,F,Uneducated,Unknown,Blue
5304,50,M,High School,Married,Blue
5305,44,F,Graduate,Single,Blue
5306,46,M,Uneducated,Unknown,Blue
5307,41,M,Graduate,Single,Blue
5308,45,M,Graduate,Married,Blue
5309,61,F,Uneducated,Married,Blue
5310,48,M,Graduate,Single,Blue
5311,35,F,Graduate,Married,Blue
5312,60,F,Graduate,Single,Gold
5313,43,M,High School,Married,Blue
5314,41,M,Graduate,Single,Silver
5315,49,F,College,Married,Blue
5316,51,F,Unknown,Unknown,Blue
5317,49,M,Unknown,Single,Blue
5318,34,F,Uneducated,Single,Blue
5319,38,M,Uneducated,Married,Blue
5320,37,F,Uneducated,Married,Blue
5321,49,M,Doctorate,Single,Silver
5322,42,F,Doctorate,Single,Blue
5323,36,M,High School,Married,Blue
5324,65,F,Uneducated,Single,Blue
5325,54,F,High School,Married,Blue
5326,55,F,College,Single,Blue
5327,51,F,High School,Married,Blue
5328,57,M,Post-Graduate,Married,Blue
5329,53,M,High School,Single,Blue
5330,53,F,High School,Married,Blue
5331,40,M,College,Unknown,Blue
5332,50,F,Graduate,Married,Blue
5333,50,F,Graduate,Single,Blue
5334,53,F,College,Single,Blue
5335,38,F,College,Married,Blue
5336,42,F,College,Single,Silver
5337,52,M,High School,Married,Blue
5338,45,F,Unknown,Married,Blue
5339,44,M,Graduate,Married,Blue
5340,40,M,Unknown,Married,Blue
5341,43,F,Uneducated,Married,Blue
5342,45,F,Graduate,Married,Blue
5343,43,M,Graduate,Divorced,Silver
5344,43,F,Unknown,Single,Blue
5345,46,M,Graduate,Married,Blue
5346,54,F,Unknown,Single,Blue
5347,59,M,Graduate,Single,Blue
5348,46,M,High School,Single,Blue
5349,64,M,Graduate,Single,Blue
5350,46,F,Graduate,Single,Blue
5351,50,F,Graduate,Married,Blue
5352,50,F,Post-Graduate,Married,Blue
5353,41,F,Post-Graduate,Unknown,Blue
5354,40,M,High School,Unknown,Blue
5355,60,F,High School,Married,Blue
5356,51,M,High School,Married,Blue
5357,52,F,Uneducated,Divorced,Blue
5358,51,M,High School,Married,Blue
5359,40,F,Uneducated,Divorced,Blue
5360,55,F,College,Single,Blue
5361,44,M,High School,Single,Blue
5362,50,M,High School,Married,Blue
5363,27,F,Graduate,Married,Blue
5364,60,F,Uneducated,Unknown,Blue
5365,53,F,Unknown,Single,Blue
5366,59,M,Unknown,Single,Blue
5367,34,M,Unknown,Single,Blue
5368,54,M,High School,Married,Blue
5369,30,M,Unknown,Divorced,Blue
5370,62,M,Unknown,Single,Blue
5371,46,F,College,Single,Blue
5372,41,M,College,Married,Blue
5373,56,F,Unknown,Married,Blue
5374,54,F,College,Single,Blue
5375,45,F,Post-Graduate,Unknown,Blue
5376,33,F,Graduate,Single,Blue
5377,49,F,Uneducated,Married,Blue
5378,39,M,Uneducated,Married,Blue
5379,49,M,Post-Graduate,Single,Silver
5380,39,F,Graduate,Unknown,Blue
5381,48,M,Unknown,Married,Blue
5382,49,F,Graduate,Unknown,Blue
5383,43,F,Graduate,Married,Blue
5384,39,M,High School,Married,Blue
5385,65,F,Graduate,Single,Blue
5386,58,F,Doctorate,Married,Blue
5387,43,F,Post-Graduate,Married,Blue
5388,55,M,Graduate,Married,Blue
5389,53,F,Graduate,Divorced,Blue
5390,50,F,Graduate,Married,Blue
5391,43,M,Graduate,Single,Blue
5392,41,M,Post-Graduate,Single,Blue
5393,55,M,Post-Graduate,Married,Blue
5394,36,M,High School,Married,Blue
5395,43,F,High School,Unknown,Silver
5396,38,M,High School,Single,Blue
5397,54,F,Uneducated,Married,Blue
5398,54,F,High School,Married,Blue
5399,45,M,High School,Single,Blue
5400,56,M,College,Married,Blue
5401,47,M,High School,Married,Blue
5402,43,F,Doctorate,Married,Blue
5403,42,F,Uneducated,Married,Blue
5404,58,F,College,Single,Blue
5405,48,F,High School,Unknown,Blue
5406,54,F,Graduate,Single,Blue
5407,59,F,Graduate,Single,Blue
5408,53,F,Graduate,Married,Blue
5409,40,M,High School,Unknown,Blue
5410,35,M,College,Married,Blue
5411,54,F,Graduate,Single,Blue
5412,35,F,Graduate,Single,Blue
5413,45,F,College,Single,Blue
5414,33,F,High School,Single,Silver
5415,44,F,Uneducated,Married,Silver
5416,46,M,High School,Married,Blue
5417,41,M,College,Married,Blue
5418,38,F,Doctorate,Single,Blue
5419,44,M,Doctorate,Single,Silver
5420,43,M,Unknown,Divorced,Blue
5421,59,F,College,Married,Blue
5422,48,F,Graduate,Single,Blue
5423,35,M,Doctorate,Married,Blue
5424,55,F,Unknown,Married,Blue
5425,43,F,Uneducated,Married,Blue
5426,39,M,College,Married,Blue
5427,41,M,Unknown,Single,Blue
5428,51,F,Uneducated,Single,Blue
5429,50,M,Unknown,Married,Blue
5430,39,F,Doctorate,Married,Blue
5431,43,M,Unknown,Married,Blue
5432,65,F,High School,Single,Blue
5433,41,M,Unknown,Married,Blue
5434,52,F,Graduate,Married,Blue
5435,45,M,Graduate,Divorced,Blue
5436,43,M,College,Single,Blue
5437,48,M,College,Married,Silver
5438,53,F,Unknown,Single,Blue
5439,54,M,Uneducated,Married,Blue
5440,58,M,Graduate,Married,Blue
5441,52,M,Graduate,Married,Blue
5442,44,M,Uneducated,Married,Blue
5443,65,M,Unknown,Married,Blue
5444,39,M,High School,Married,Blue
5445,43,M,Uneducated,Married,Silver
5446,38,F,Graduate,Married,Blue
5447,61,M,Unknown,Married,Blue
5448,56,F,College,Single,Blue
5449,57,F,Unknown,Single,Blue
5450,47,M,Graduate,Single,Blue
5451,49,F,Uneducated,Single,Blue
5452,45,M,Graduate,Single,Blue
5453,51,F,Unknown,Married,Blue
5454,55,F,High School,Married,Blue
5455,59,F,Graduate,Single,Blue
5456,56,F,High School,Married,Blue
5457,34,F,Graduate,Single,Blue
5458,36,F,Unknown,Married,Blue
5459,44,M,High School,Married,Blue
5460,47,M,Uneducated,Married,Blue
5461,56,F,Uneducated,Unknown,Blue
5462,44,F,Unknown,Single,Silver
5463,44,F,Uneducated,Married,Silver
5464,35,F,Graduate,Single,Blue
5465,45,M,Graduate,Unknown,Blue
5466,56,M,Graduate,Single,Blue
5467,45,F,Post-Graduate,Unknown,Blue
5468,57,M,College,Single,Blue
5469,56,M,Graduate,Married,Blue
5470,51,F,Unknown,Single,Blue
5471,48,M,College,Married,Blue
5472,42,F,Unknown,Married,Blue
5473,59,M,High School,Married,Blue
5474,34,M,Uneducated,Single,Blue
5475,38,M,Doctorate,Single,Silver
5476,52,M,Unknown,Married,Blue
5477,48,M,High School,Married,Blue
5478,35,F,Uneducated,Married,Blue
5479,44,F,Graduate,Married,Blue
5480,39,F,Graduate,Married,Blue
5481,60,F,Graduate,Married,Blue
5482,49,M,Graduate,Single,Gold
5483,44,F,Post-Graduate,Divorced,Blue
5484,43,F,Graduate,Divorced,Blue
5485,39,F,Graduate,Single,Blue
5486,46,F,Uneducated,Married,Blue
5487,55,F,Graduate,Single,Silver
5488,40,M,Unknown,Married,Blue
5489,57,M,Graduate,Single,Blue
5490,44,F,Uneducated,Single,Blue
5491,50,M,Unknown,Married,Blue
5492,44,F,High School,Single,Blue
5493,54,F,Uneducated,Single,Blue
5494,53,M,Unknown,Married,Blue
5495,50,M,Unknown,Divorced,Blue
5496,60,F,Doctorate,Single,Blue
5497,50,M,Uneducated,Single,Blue
5498,52,M,Graduate,Single,Blue
5499,40,F,Uneducated,Divorced,Blue
5500,46,M,High School,Single,Blue
5501,38,F,College,Single,Blue
5502,50,F,Graduate,Married,Blue
5503,55,M,High School,Single,Blue
5504,36,F,Post-Graduate,Married,Blue
5505,49,M,High School,Single,Blue
5506,36,F,Post-Graduate,Divorced,Blue
5507,58,F,Unknown,Married,Blue
5508,50,M,Post-Graduate,Married,Blue
5509,49,M,High School,Married,Silver
5510,42,F,Graduate,Single,Blue
5511,49,F,High School,Single,Blue
5512,42,F,Graduate,Married,Blue
5513,49,M,Unknown,Single,Blue
5514,54,F,Doctorate,Married,Blue
5515,46,M,College,Married,Blue
5516,64,M,Unknown,Married,Blue
5517,47,M,High School,Married,Blue
5518,45,F,Graduate,Single,Blue
5519,43,F,High School,Married,Blue
5520,50,M,College,Married,Blue
5521,43,F,Graduate,Single,Blue
5522,44,F,Unknown,Single,Blue
5523,38,M,High School,Single,Blue
5524,53,M,Graduate,Single,Blue
5525,46,M,College,Divorced,Blue
5526,45,F,Doctorate,Married,Blue
5527,43,M,Graduate,Married,Blue
5528,52,M,Graduate,Married,Blue
5529,53,F,Graduate,Married,Blue
5530,48,F,High School,Unknown,Blue
5531,55,F,College,Married,Blue
5532,38,M,College,Married,Blue
5533,36,M,Graduate,Single,Blue
5534,46,F,Graduate,Married,Blue
5535,52,F,Graduate,Single,Blue
5536,35,M,Graduate,Married,Blue
5537,49,M,Unknown,Married,Blue
5538,42,M,College,Married,Silver
5539,59,M,Uneducated,Single,Blue
5540,37,F,High School,Single,Blue
5541,45,M,Graduate,Single,Blue
5542,60,F,Graduate,Married,Blue
5543,45,F,College,Married,Blue
5544,36,M,Doctorate,Single,Blue
5545,54,F,Graduate,Married,Blue
5546,55,F,Graduate,Single,Blue
5547,48,F,College,Married,Blue
5548,42,M,Unknown,Single,Blue
5549,44,M,Uneducated,Single,Blue
5550,32,F,High School,Single,Blue
5551,42,F,College,Single,Silver
5552,58,F,Unknown,Married,Blue
5553,48,F,Graduate,Married,Blue
5554,48,F,Graduate,Single,Blue
5555,44,M,Post-Graduate,Single,Blue
5556,43,F,College,Single,Blue
5557,49,M,Unknown,Single,Blue
5558,34,F,High School,Divorced,Blue
5559,38,M,Unknown,Married,Blue
5560,33,M,Graduate,Single,Blue
5561,50,F,Graduate,Married,Blue
5562,47,F,Graduate,Single,Blue
5563,51,F,Unknown,Single,Blue
5564,56,M,Graduate,Single,Blue
5565,52,M,Unknown,Single,Blue
5566,38,M,College,Married,Blue
5567,37,M,Graduate,Divorced,Blue
5568,53,M,Uneducated,Married,Blue
5569,37,M,Graduate,Single,Blue
5570,44,M,Graduate,Unknown,Blue
5571,48,F,College,Single,Blue
5572,37,F,Graduate,Married,Blue
5573,34,M,Graduate,Married,Blue
5574,42,M,Graduate,Divorced,Blue
5575,52,F,Doctorate,Married,Blue
5576,46,F,College,Unknown,Silver
5577,58,M,Graduate,Married,Blue
5578,49,F,Uneducated,Married,Blue
5579,48,M,Post-Graduate,Married,Blue
5580,35,F,Uneducated,Married,Blue
5581,42,F,Graduate,Married,Blue
5582,46,F,Graduate,Single,Blue
5583,53,F,Uneducated,Divorced,Blue
5584,48,F,Uneducated,Divorced,Blue
5585,48,F,Graduate,Single,Blue
5586,32,M,Uneducated,Married,Blue
5587,43,M,Doctorate,Unknown,Blue
5588,39,M,Graduate,Married,Blue
5589,52,F,Uneducated,Married,Blue
5590,53,M,High School,Married,Blue
5591,62,F,Unknown,Single,Blue
5592,63,M,College,Single,Blue
5593,52,F,Post-Graduate,Single,Blue
5594,55,F,Unknown,Married,Blue
5595,45,F,High School,Unknown,Blue
5596,44,F,Graduate,Married,Blue
5597,52,F,High School,Married,Blue
5598,44,M,Graduate,Married,Silver
5599,54,F,Graduate,Single,Platinum
5600,45,M,Uneducated,Married,Blue
5601,37,F,College,Married,Blue
5602,38,F,High School,Married,Blue
5603,34,M,College,Single,Blue
5604,57,F,High School,Married,Blue
5605,55,F,Graduate,Married,Blue
5606,35,M,Graduate,Single,Blue
5607,48,M,High School,Married,Blue
5608,52,M,Uneducated,Married,Blue
5609,46,M,Uneducated,Married,Blue
5610,47,F,Uneducated,Married,Blue
5611,56,F,High School,Single,Blue
5612,42,M,Graduate,Married,Blue
5613,40,M,High School,Single,Silver
5614,51,F,Graduate,Married,Blue
5615,48,F,College,Single,Blue
5616,52,M,High School,Single,Blue
5617,39,M,Post-Graduate,Married,Blue
5618,42,M,Uneducated,Married,Blue
5619,42,M,College,Unknown,Blue
5620,41,M,High School,Unknown,Blue
5621,49,F,Unknown,Single,Blue
5622,41,M,Graduate,Married,Silver
5623,40,M,Unknown,Divorced,Blue
5624,35,F,High School,Single,Silver
5625,43,M,High School,Divorced,Blue
5626,55,F,Uneducated,Married,Blue
5627,29,F,Post-Graduate,Divorced,Blue
5628,48,F,Uneducated,Married,Blue
5629,26,M,Uneducated,Single,Blue
5630,37,M,Unknown,Single,Blue
5631,48,M,Graduate,Married,Blue
5632,29,F,Unknown,Single,Blue
5633,53,F,Graduate,Married,Blue
5634,51,F,Graduate,Married,Blue
5635,35,F,Uneducated,Married,Blue
5636,49,F,Uneducated,Married,Blue
5637,53,M,High School,Divorced,Blue
5638,51,M,Uneducated,Married,Blue
5639,64,F,Unknown,Married,Blue
5640,44,M,Graduate,Married,Blue
5641,48,F,Graduate,Married,Silver
5642,45,F,Unknown,Single,Blue
5643,52,F,Uneducated,Married,Blue
5644,38,M,Unknown,Single,Blue
5645,36,F,Unknown,Single,Blue
5646,43,M,College,Divorced,Blue
5647,50,M,Graduate,Married,Silver
5648,48,F,Uneducated,Divorced,Silver
5649,38,F,High School,Single,Blue
5650,51,F,Graduate,Single,Blue
5651,53,F,College,Single,Blue
5652,51,M,Graduate,Single,Blue
5653,47,M,College,Married,Blue
5654,50,M,Graduate,Married,Blue
5655,54,F,High School,Married,Blue
5656,32,M,High School,Married,Blue
5657,61,F,High School,Married,Blue
5658,47,M,Uneducated,Single,Blue
5659,45,M,Graduate,Single,Blue
5660,53,M,Graduate,Unknown,Blue
5661,55,F,Unknown,Unknown,Blue
5662,45,F,Doctorate,Married,Blue
5663,47,M,Uneducated,Married,Blue
5664,41,M,Graduate,Single,Blue
5665,44,M,Unknown,Single,Blue
5666,27,F,Unknown,Single,Blue
5667,41,F,High School,Single,Blue
5668,61,M,Graduate,Unknown,Blue
5669,35,F,High School,Married,Blue
5670,57,M,Graduate,Single,Blue
5671,39,M,Doctorate,Single,Blue
5672,55,F,Graduate,Married,Blue
5673,48,M,High School,Married,Blue
5674,60,M,Unknown,Single,Blue
5675,41,M,High School,Married,Blue
5676,33,F,Graduate,Married,Blue
5677,53,F,Uneducated,Single,Blue
5678,46,F,Post-Graduate,Married,Blue
5679,52,M,High School,Divorced,Blue
5680,54,M,Unknown,Single,Blue
5681,41,F,High School,Single,Blue
5682,29,F,High School,Single,Blue
5683,41,F,High School,Single,Blue
5684,49,M,Graduate,Single,Blue
5685,38,M,Uneducated,Single,Silver
5686,51,F,Graduate,Married,Blue
5687,42,F,High School,Married,Blue
5688,42,M,Graduate,Divorced,Blue
5689,35,F,Doctorate,Married,Blue
5690,49,F,Uneducated,Married,Blue
5691,49,F,Graduate,Unknown,Blue
5692,57,F,Doctorate,Divorced,Blue
5693,53,F,Graduate,Single,Blue
5694,37,M,Uneducated,Married,Blue
5695,44,M,High School,Single,Blue
5696,35,F,Unknown,Married,Blue
5697,37,F,College,Married,Blue
5698,60,F,Graduate,Single,Blue
5699,57,F,Uneducated,Married,Blue
5700,50,F,Graduate,Single,Blue
5701,36,F,High School,Single,Blue
5702,30,M,College,Single,Blue
5703,63,F,Uneducated,Single,Blue
5704,38,M,High School,Single,Gold
5705,55,F,Unknown,Unknown,Blue
5706,61,M,Post-Graduate,Single,Silver
5707,57,F,High School,Single,Blue
5708,56,F,Graduate,Married,Blue
5709,55,M,Doctorate,Single,Blue
5710,53,F,High School,Married,Blue
5711,50,F,Unknown,Divorced,Blue
5712,62,F,Unknown,Married,Blue
5713,37,M,High School,Married,Blue
5714,39,M,Post-Graduate,Married,Blue
5715,47,F,Uneducated,Single,Blue
5716,27,M,College,Unknown,Silver
5717,65,M,Unknown,Single,Blue
